Collector	Date	Well	Strain	Media	Hours	Experiment	Drop	Notes	BODIPY	Cells/mL	FSC	SSC	Geomean	Harmean	CoV	CoVlog	Skew	Kurtosis
Sam Coradetti	20170331	C04	APA 4844	Nicaud CN120	40	Lipid Accumulation			162.527548468	240.677040514	1817.69921918	292.980354325	115.583137589	76.426127126	1.00459129743	0.176820708485	-0.286160952836	1.08392703144
Sam Coradetti	20170331	C05	APA 4846	Nicaud CN120	40	Lipid Accumulation			936.092391864	94.3916396899	4465.16357488	833.435918024	635.512034488	145.711978949	0.944338110222	0.167299393237	-2.08980873019	7.62312424799
Sam Coradetti	20170331	C06	APA 4848	Nicaud CN120	40	Lipid Accumulation			911.632553266	77.2138053519	4415.13179241	796.214256151	603.292755281	137.765811304	1.06807006695	0.169841477165	-1.98055627943	7.50698437907
Sam Coradetti	20170331	C07	APA 9160	Nicaud CN120	40	Lipid Accumulation			218.905502395	370.681133324	2144.45809657	251.256892603	175.818792939	126.523554885	0.652004955034	0.138510579909	-0.816809101834	1.52358268771
Sam Coradetti	20170331	C08	APA 9168	Nicaud CN120	40	Lipid Accumulation			238.333109757	320.631246997	2060.10108537	202.599850924	207.946122107	174.595606317	0.533467260382	0.102022147212	-0.622744511057	1.77563048705
Sam Coradetti	20170512	A01	APA 4140	Nicaud CN120	40	Lipid Accumulation			113.529486557	308.715384333	1835.38678744	267.800148394	78.3805480986	46.7273209418	1.07026702849	0.211353061822	-0.588074487106	0.727658347701
Sam Coradetti	20170512	A02	APA 9116	Nicaud CN120	40	Lipid Accumulation			65.7420913083	283.955040158	1819.52251905	261.290345344	36.453562956	17.9899485432	1.19811764348	0.325558146652	-0.306730717137	-0.517219882645
Sam Coradetti	20170512	A03	APA 4834	Nicaud CN120	40	Lipid Accumulation			64.3868743944	125.647974089	2204.34280783	365.58562406	44.1578209402	28.9353031443	1.08143078281	0.233477326601	-0.213936892056	0.408292997577
Sam Coradetti	20170512	A04	APA 4814	Nicaud CN120	40	Lipid Accumulation			59.6619392709	152.01897928	2209.73662876	255.489112562	25.8970238281	14.7106894675	1.87435996061	0.369787900863	0.566143311797	-0.204370440676
Sam Coradetti	20170512	A05	APA 4821	Nicaud CN120	40	Lipid Accumulation			56.9270843358	143.759946847	2323.19365103	244.124700691	26.5528960411	14.2296805077	1.6405894006	0.369697696343	0.271241798805	-0.522265560275
Sam Coradetti	20170512	A06	APA 4812	Nicaud CN120	40	Lipid Accumulation			161.237314979	199.483639901	2470.37487952	319.629733017	99.7111623128	54.6611180382	1.244352395	0.223610244691	-0.355225412382	0.24357847178
Sam Coradetti	20170512	A07	APA 9119	Nicaud CN120	40	Lipid Accumulation			155.132353539	234.711715965	2792.32098792	359.100928497	115.655839018	77.6542355329	0.829324081968	0.170100171144	-0.537201427274	1.06133047134
Sam Coradetti	20170512	A08	APA 4818	Nicaud CN120	40	Lipid Accumulation			34.9968259236	187.334338388	1789.64710991	263.935163012	25.9903228498	18.8859742089	0.850537814669	0.242333426807	-0.148463465626	-0.209515522097
Sam Coradetti	20170512	A09	APA 4822	Nicaud CN120	40	Lipid Accumulation			115.453051241	249.20040232	1862.55841735	270.379126693	82.8637405949	53.55450855	0.880209744145	0.194943994452	-0.479284269389	0.61515284524
Sam Coradetti	20170512	B01	APA 4140	Nicaud CN120	40	Lipid Accumulation			134.08968913	288.83326306	2179.1722479	300.60834028	94.2446254065	58.4626613302	0.949243356427	0.196793129765	-0.521920888967	0.604684320383
Sam Coradetti	20170512	B02	APA 9116	Nicaud CN120	40	Lipid Accumulation			68.6910762735	246.944590451	1854.52288848	259.123498347	37.7471392689	18.8134901885	1.24569329736	0.321896169822	-0.26325649377	-0.500983395478
Sam Coradetti	20170512	B03	APA 4834	Nicaud CN120	40	Lipid Accumulation			68.1222030392	95.8059061473	2245.99294366	377.426176427	46.6635481167	30.2500940047	1.11691161734	0.230251523396	-0.254893287795	0.643730314023
Sam Coradetti	20170512	B04	APA 4814	Nicaud CN120	40	Lipid Accumulation			65.9479452574	116.665266887	2116.73824087	232.619475405	27.2698834292	14.8527637137	1.79335054405	0.381457636355	0.539856777533	-0.471868850628
Sam Coradetti	20170512	B05	APA 4821	Nicaud CN120	40	Lipid Accumulation			57.8144327126	146.664050724	2321.11501912	246.891074891	26.587084553	14.2798095186	1.72881142196	0.369544972596	0.299605503165	-0.433725846282
Sam Coradetti	20170512	B06	APA 4812	Nicaud CN120	40	Lipid Accumulation			172.611237049	204.375378423	2648.61065984	323.567841184	109.672095083	64.3034659634	1.14013642107	0.211672736867	-0.276955521776	-0.0246752634676
Sam Coradetti	20170512	B07	APA 9119	Nicaud CN120	40	Lipid Accumulation			164.631539052	185.513019532	2793.76502045	351.816641376	124.402516221	86.665406855	0.822215258397	0.161526512175	-0.44186897424	1.02618736362
Sam Coradetti	20170512	B08	APA 4818	Nicaud CN120	40	Lipid Accumulation			37.8492719535	208.574309596	2040.64091887	268.801713723	28.1288035135	20.3775733826	0.878381008576	0.23659890553	-0.181142571462	-0.13726881973
Sam Coradetti	20170512	B09	APA 4822	Nicaud CN120	40	Lipid Accumulation			126.435382354	382.063606788	2174.67507595	292.277239674	84.3143440429	45.6999936061	0.929604448114	0.222735655132	-0.669672363757	0.687630750239
Sam Coradetti	20170512	C01	APA 4140	Nicaud CN120	40	Lipid Accumulation			152.937118239	369.677477766	2305.13989924	290.548148915	101.652992628	54.496078357	1.21183411896	0.211963026962	-0.704274764924	1.07056115702
Sam Coradetti	20170512	C02	APA 9116	Nicaud CN120	40	Lipid Accumulation			80.4941560732	329.018349742	1904.28489977	272.909966687	42.8409895262	20.0553122549	1.27643530387	0.322005552637	-0.310398882492	-0.432330726424
Sam Coradetti	20170512	C03	APA 4834	Nicaud CN120	40	Lipid Accumulation			87.9964333553	253.022187365	1841.06944851	277.063127222	60.9436010643	39.0308825129	1.05382556315	0.216108217339	-0.35655412426	0.515413923681
Sam Coradetti	20170512	C04	APA 4814	Nicaud CN120	40	Lipid Accumulation			68.4748799594	182.184743495	2192.55178494	225.741252524	27.9620612355	15.4840791142	1.82971296778	0.376278269818	0.604006053967	-0.357630324632
Sam Coradetti	20170512	C05	APA 4821	Nicaud CN120	40	Lipid Accumulation			68.0689935708	177.468341932	2482.96815394	225.206033115	30.4954947167	16.2750357175	1.70082529175	0.359888735471	0.341497580075	-0.459626016118
Sam Coradetti	20170512	C06	APA 4812	Nicaud CN120	40	Lipid Accumulation			199.115700118	223.652166454	2758.6444812	347.977589785	117.069877876	62.6366182325	1.43744285746	0.224371696475	-0.300987954223	0.172517861455
Sam Coradetti	20170512	C07	APA 9119	Nicaud CN120	40	Lipid Accumulation			160.505382654	179.379904787	2827.91176842	343.801690739	117.580209541	76.1230192883	0.870822679947	0.175013835254	-0.574791300529	1.22727274252
Sam Coradetti	20170512	C08	APA 4818	Nicaud CN120	40	Lipid Accumulation			32.2894298437	203.567886698	1679.75142534	244.113593805	24.2313624439	17.8441545416	0.838979339751	0.242032095543	-0.133235555553	-0.0618345142168
Sam Coradetti	20170512	C09	APA 4822	Nicaud CN120	40	Lipid Accumulation			158.434855276	392.291531997	2231.725539	292.093951164	107.04281455	57.2324868537	0.899990091482	0.209530959753	-0.754743723489	0.949432577448
Sam Coradetti	20170721	A01	APA 4140	Nicaud CN120	40	Lipid Accumulation			231.478827039	354.905282478	2353.69752674	305.50109707	184.325687596	132.419398852	0.686553436815	0.137895887924	-0.702424848397	1.60858767228
Sam Coradetti	20170721	A02	APA 4826	Nicaud CN120	40	Lipid Accumulation			169.031448388	246.523188746	2246.62851671	331.453703893	134.603395542	99.4047791166	0.709662531749	0.144376502428	-0.542407268584	1.23484779114
Sam Coradetti	20170721	A03	APA 4828	Nicaud CN120	40	Lipid Accumulation			137.987265217	262.121825006	1977.14442745	297.836691593	107.577337526	77.4186182304	0.73926859679	0.159203417854	-0.549463800151	0.895094266027
Sam Coradetti	20170721	A04	APA 4832	Nicaud CN120	40	Lipid Accumulation			178.740715802	280.476575542	2222.8281874	296.549698219	143.818741062	108.897842588	0.704231583462	0.138250355608	-0.485860719172	1.08976936532
Sam Coradetti	20170721	A05	APA 4844	Nicaud CN120	40	Lipid Accumulation			224.391460872	226.163796772	2335.3283105	358.247452797	166.259431249	119.359457165	0.918147785803	0.151936913024	-0.119605152047	0.751232920758
Sam Coradetti	20170721	A06	APA 4848	Nicaud CN120	40	Lipid Accumulation			972.559379251	88.4536695827	5077.42060653	1037.19930904	690.202591618	287.550666506	1.03414343681	0.131946310126	-1.03065975546	6.99358218303
Sam Coradetti	20170721	A07	APA 9148	Nicaud CN120	40	Lipid Accumulation			281.092188221	304.439835676	2398.00708362	277.129491949	226.861287377	173.524084395	0.662826278384	0.12640275122	-0.442254821621	0.469941788259
Sam Coradetti	20170721	A08	APA 9160	Nicaud CN120	40	Lipid Accumulation			196.757949434	354.516614768	2308.43483236	268.578113477	156.464062605	112.492558704	0.669296853328	0.144110535256	-0.724564015704	1.16105508061
Sam Coradetti	20170721	B01	APA 4140	Nicaud CN120	40	Lipid Accumulation			219.613200495	380.648583576	2299.44747484	258.377066872	169.697281156	114.144056947	0.726646711947	0.151104139475	-0.780627375996	1.61314200276
Sam Coradetti	20170721	B02	APA 4826	Nicaud CN120	40	Lipid Accumulation			206.667390918	272.318918816	2356.20106995	328.632608583	165.397357755	122.781260375	0.688275178054	0.137189421765	-0.537063711262	1.17310073654
Sam Coradetti	20170721	B03	APA 4828	Nicaud CN120	40	Lipid Accumulation			181.043938018	219.577275711	2208.37702643	296.048786432	142.903432731	102.317094407	0.727598529371	0.146187591173	-0.623150493699	1.62966741146
Sam Coradetti	20170721	B04	APA 4832	Nicaud CN120	40	Lipid Accumulation			193.832135911	352.684740964	2352.75951401	264.262280916	144.408321381	89.876364437	0.758538347771	0.169518423555	-0.844970631652	1.43860035363
Sam Coradetti	20170721	B05	APA 4844	Nicaud CN120	40	Lipid Accumulation			290.352494108	279.600347236	2522.15800449	363.312593688	214.87189385	157.57046907	0.902516103003	0.14468688991	-0.0313190933459	0.212823451502
Sam Coradetti	20170721	B06	APA 4848	Nicaud CN120	40	Lipid Accumulation			1027.38310976	88.3002873303	4647.52551903	845.124216209	727.19041658	265.415606411	1.01063683918	0.135906267246	-1.33237414448	7.63104569353
Sam Coradetti	20170721	B07	APA 9148	Nicaud CN120	40	Lipid Accumulation			303.013887601	277.294377297	2370.45483516	263.27732839	239.707748724	180.841746595	0.700013515916	0.130486108514	-0.371203090576	0.134001221848
Sam Coradetti	20170721	B08	APA 9160	Nicaud CN120	40	Lipid Accumulation			256.78417317	299.098430574	2527.95676133	315.704438886	212.266479388	162.162171223	0.620349043884	0.121748736352	-0.656123100624	1.63301628458
Sam Coradetti	20170721	C01	APA 4140	Nicaud CN120	40	Lipid Accumulation			199.673588101	345.423513518	1988.39610357	215.407219526	154.430938072	103.553543187	0.717224812435	0.154465312894	-0.819532450764	1.59799403944
Sam Coradetti	20170721	C02	APA 4826	Nicaud CN120	40	Lipid Accumulation			209.11511443	280.155588258	2195.37568494	287.617509479	168.770307057	128.337541404	0.679367270435	0.133616730683	-0.499313606021	0.901292242088
Sam Coradetti	20170721	C03	APA 4828	Nicaud CN120	40	Lipid Accumulation			191.805548881	252.132074864	2141.39510866	260.082174673	153.794378978	114.730660826	0.702853648351	0.137857903551	-0.523534730057	1.35209632554
Sam Coradetti	20170721	C04	APA 4832	Nicaud CN120	40	Lipid Accumulation			205.248147414	376.665334709	2196.2085032	244.178421464	156.482867589	102.487519396	0.732180692619	0.158634888462	-0.802666865392	1.47629063748
Sam Coradetti	20170721	C05	APA 4844	Nicaud CN120	40	Lipid Accumulation			269.678445748	296.354490401	2187.8766444	290.517152608	190.319899223	123.680438616	0.941118621321	0.164089945768	-0.313503327264	0.745713234122
Sam Coradetti	20170721	C06	APA 4848	Nicaud CN120	40	Lipid Accumulation			1177.08472888	85.3811725772	5037.52627762	918.525386229	834.848385677	314.629106008	1.02355825979	0.129288363413	-1.17667789223	8.08237752089
Sam Coradetti	20170721	C07	APA 9148	Nicaud CN120	40	Lipid Accumulation			324.767956061	293.446551302	2437.52705034	247.081554652	263.173316175	204.919970208	0.661754070048	0.121223633305	-0.37564429996	0.165228172329
Sam Coradetti	20170721	C08	APA 9160	Nicaud CN120	40	Lipid Accumulation			238.868882124	345.963709943	2366.89959023	283.186281009	191.866915778	141.495764411	0.65864225633	0.134562339393	-0.667350098986	1.00856423074
Sam Coradetti	20170907	A01	APA 4140	Nicaud CN120	40	Lipid Accumulation			74.7569726909	244.013742089	1978.4210557	298.487112952	53.5217185724	35.183358985	0.897433812509	0.216118951672	-0.426482607195	0.375414714914
Sam Coradetti	20170907	A02	APA 4883	Nicaud CN120	40	Lipid Accumulation			98.2918213214	308.090517296	1949.54382842	283.076103256	71.3659628723	43.6905460411	0.802134025057	0.205732765013	-0.768448089316	0.965530631906
Sam Coradetti	20170907	A03	APA 4884	Nicaud CN120	40	Lipid Accumulation			114.468139984	301.579341052	1981.21498751	302.859376008	85.5196842633	59.2557481849	0.83322670496	0.179607489382	-0.435386112809	0.609771370343
Sam Coradetti	20170907	A04	APA 4885	Nicaud CN120	40	Lipid Accumulation			51.1801516396	243.657080085	1882.67885303	263.621396809	32.5057573225	21.1170204641	1.23527349733	0.269067495435	0.090109933379	0.179535041449
Sam Coradetti	20170907	A05	APA 4886	Nicaud CN120	40	Lipid Accumulation			82.8110702304	274.395983509	1733.43103094	265.426042584	59.3064969586	38.9469977995	0.87750475801	0.211376957705	-0.434016268593	0.281913099759
Sam Coradetti	20170907	A06	APA 4887	Nicaud CN120	40	Lipid Accumulation			81.0642247029	243.322987317	1926.55825441	279.481595429	58.8681046386	39.9981917732	0.888312239948	0.204345353799	-0.358981601449	0.378072246966
Sam Coradetti	20170907	A07	APA 4836	Nicaud CN120	40	Lipid Accumulation			122.689292855	293.794995061	2046.36152384	284.878492689	91.7642007797	63.3287116597	0.811016620115	0.177338993362	-0.459025179685	0.585780326561
Sam Coradetti	20170907	A08	APA 4837	Nicaud CN120	40	Lipid Accumulation			73.9367162417	235.433044461	2031.15352622	301.440459058	53.1355235302	34.5874316317	0.901253024183	0.216371663449	-0.494211142424	0.55704517026
Sam Coradetti	20170907	A09	APA 4839	Nicaud CN120	40	Lipid Accumulation			125.365123802	291.755315055	2064.62132221	271.603911989	93.3195984262	63.1704993377	0.815227539707	0.179390970937	-0.521887566549	0.683945331486
Sam Coradetti	20170907	A10	APA 4841	Nicaud CN120	40	Lipid Accumulation			119.248105047	367.622638225	1584.27366939	202.66957546	84.9304714217	50.6649514426	0.846139935057	0.202384493185	-0.727661741349	1.01591105855
Sam Coradetti	20170907	B01	APA 4140	Nicaud CN120	40	Lipid Accumulation			79.396835172	240.923865769	2035.06786218	282.12108371	57.1113806412	38.5160530746	0.906781517091	0.208548998402	-0.338207781227	0.337462146554
Sam Coradetti	20170907	B02	APA 4883	Nicaud CN120	40	Lipid Accumulation			111.094354724	270.414900918	2168.52273046	303.982051863	84.6926023569	58.9606499981	0.758102896158	0.176438243939	-0.555280397511	0.668231440456
Sam Coradetti	20170907	B03	APA 4884	Nicaud CN120	40	Lipid Accumulation			111.184437666	255.221282813	2166.62621364	279.472981585	84.2571790622	59.0675545811	0.807882788513	0.175290363859	-0.451842608269	0.918926736908
Sam Coradetti	20170907	B04	APA 4885	Nicaud CN120	40	Lipid Accumulation			74.4683372963	264.563127777	2041.04034671	278.504907418	50.6350229346	33.972758655	1.08094208333	0.22402821377	-0.0572778008753	0.282522592955
Sam Coradetti	20170907	B05	APA 4886	Nicaud CN120	40	Lipid Accumulation			79.3300659315	302.81990423	1545.43559607	229.8852687	53.4290272224	31.5634736876	1.0419373949	0.238148038976	-0.505079105647	0.469037742868
Sam Coradetti	20170907	B06	APA 4887	Nicaud CN120	40	Lipid Accumulation			79.6839996772	238.71378997	1858.37244265	263.822496705	56.7500137031	37.3552485244	0.915299267319	0.21361355091	-0.39450526493	0.369018215565
Sam Coradetti	20170907	B07	APA 4836	Nicaud CN120	40	Lipid Accumulation			125.333715357	273.537023515	2012.28076582	259.509371842	94.2676226258	65.3464053894	0.797889938407	0.174294403481	-0.455252815011	0.69219489919
Sam Coradetti	20170907	B08	APA 4837	Nicaud CN120	40	Lipid Accumulation			72.3343090669	215.043355622	1998.14202966	291.393677085	51.5969572778	34.0298270835	0.911137434451	0.218210503775	-0.392030841202	0.374696105596
Sam Coradetti	20170907	B09	APA 4839	Nicaud CN120	40	Lipid Accumulation			124.966873579	300.153770665	1768.91054878	222.957405117	92.8176939506	62.6413980312	0.805625866126	0.180761932752	-0.52298502468	0.583023659451
Sam Coradetti	20170907	B10	APA 4841	Nicaud CN120	40	Lipid Accumulation			123.45685321	363.432267884	1494.67326901	174.836105408	89.1058671928	55.7872211567	0.844741378461	0.193712331569	-0.640004687282	0.883837658807
Sam Coradetti	20170907	C01	APA 4140	Nicaud CN120	40	Lipid Accumulation			84.3687426012	228.01322715	1950.95903998	273.141304208	60.5623484219	39.6241197206	0.886245353691	0.209605743801	-0.465488849327	0.440338437457
Sam Coradetti	20170907	C02	APA 4883	Nicaud CN120	40	Lipid Accumulation			114.004056644	248.22060097	2168.15516866	283.766158869	86.340405368	59.396746699	0.774425582934	0.177767145583	-0.555365503075	0.735465444041
Sam Coradetti	20170907	C03	APA 4884	Nicaud CN120	40	Lipid Accumulation			117.466470251	242.150360588	2120.36953805	276.757273941	89.3509962505	63.8515405003	0.814354719878	0.170522756605	-0.383815990822	0.791056352567
Sam Coradetti	20170907	C04	APA 4885	Nicaud CN120	40	Lipid Accumulation			65.3412799581	298.100208679	2040.90082973	266.97159218	40.1609012328	24.6961439155	1.23824092	0.266653941484	0.00558809127382	0.101181649163
Sam Coradetti	20170907	C05	APA 4886	Nicaud CN120	40	Lipid Accumulation			85.8380258045	291.160572433	1666.35388608	236.216316952	58.7679110535	35.296655263	0.961166217025	0.227559550496	-0.518569918076	0.610995718792
Sam Coradetti	20170907	C06	APA 4887	Nicaud CN120	40	Lipid Accumulation			80.8818891005	250.656493521	1703.14569708	243.822813017	57.0001518142	37.2014039535	0.946350604152	0.216273703648	-0.374883789513	0.319985756865
Sam Coradetti	20170907	C07	APA 4836	Nicaud CN120	40	Lipid Accumulation			114.392947141	317.293827122	1657.69491527	209.558408947	81.7342979233	51.1817541705	0.844414956607	0.200239114341	-0.585797558976	0.63395561375
Sam Coradetti	20170907	C08	APA 4837	Nicaud CN120	40	Lipid Accumulation			73.2690249569	223.738303336	1856.57589797	271.779905125	51.4202942611	33.3385250774	0.93791869403	0.223934657152	-0.380253415822	0.255502671194
Sam Coradetti	20170907	C09	APA 4839	Nicaud CN120	40	Lipid Accumulation			124.174867852	348.669144423	1598.15677502	184.300148925	90.3772574694	56.41197995	0.817673341202	0.191608574388	-0.68883855499	1.02639199922
Sam Coradetti	20170907	C10	APA 4841	Nicaud CN120	40	Lipid Accumulation			122.827555631	382.040820271	1510.66768789	170.917651558	84.3337664541	47.7020767777	0.881415293737	0.214461108032	-0.697255433514	0.76930773174
Sam Coradetti	20170915	A01	APA 4140	Nicaud CN120	40	Lipid Accumulation			287.182980962	377.507947536	2503.42456442	301.428737452	184.893946044	80.5271732475	0.846210336354	0.208444369394	-0.943208357253	1.0017800605
Sam Coradetti	20170915	A02	APA 4883	Nicaud CN120	40	Lipid Accumulation			305.060130158	316.207479259	3149.17262395	338.181300674	222.574999625	144.182788366	0.758854478938	0.158598143696	-0.521032359821	0.143289137725
Sam Coradetti	20170915	A03	APA 4884	Nicaud CN120	40	Lipid Accumulation			271.610156593	361.644598195	2121.60851025	270.861958551	174.651158708	84.1487356094	0.861232010917	0.206290000215	-0.751072474519	0.460715443087
Sam Coradetti	20170915	A04	APA 4885	Nicaud CN120	40	Lipid Accumulation			227.774064092	368.099057432	1882.14607569	240.516353609	149.062114547	74.6088030062	0.865043173103	0.207715804462	-0.761561592555	0.503417571441
Sam Coradetti	20170915	A05	APA 4886	Nicaud CN120	40	Lipid Accumulation			260.023640211	365.706483976	1902.90068771	227.153839774	168.284553269	80.707885749	0.874995983927	0.206021148033	-0.790309520476	0.687054995458
Sam Coradetti	20170915	A06	APA 4887	Nicaud CN120	40	Lipid Accumulation			291.002115214	359.340100695	2102.01839434	252.374823948	199.603094688	117.149749473	0.838852957042	0.178854411812	-0.554680950526	0.175130665432
Sam Coradetti	20170915	A07	APA 4836	Nicaud CN120	40	Lipid Accumulation			284.181723505	376.048631637	2090.85790662	248.231645868	194.193132895	111.290493234	0.840612014115	0.181677897578	-0.604815833191	0.315505300992
Sam Coradetti	20170915	A08	APA 4837	Nicaud CN120	40	Lipid Accumulation			276.308602209	366.801142427	2081.65369547	265.346761317	181.337757213	91.722557878	0.869731413043	0.197370432323	-0.72374314286	0.618276568793
Sam Coradetti	20170915	A09	APA 4839	Nicaud CN120	40	Lipid Accumulation			272.295031001	344.706241758	2163.36391584	233.605257867	175.99108754	80.7396267795	0.856940698762	0.206837602853	-0.867389761696	0.87152608615
Sam Coradetti	20170915	A10	APA 4841	Nicaud CN120	40	Lipid Accumulation			277.62466546	393.598729877	2022.91142475	237.114738347	185.485957112	96.2857684045	0.849199064177	0.192122326144	-0.737931609983	0.674678234989
Sam Coradetti	20170915	B01	APA 4140	Nicaud CN120	40	Lipid Accumulation			266.026138078	359.624812476	2094.80690554	261.656915551	168.540151612	79.2728507266	0.888192789211	0.21138868351	-0.750275416747	0.449465042073
Sam Coradetti	20170915	B02	APA 4883	Nicaud CN120	40	Lipid Accumulation			309.905456202	325.477359967	3051.53131711	318.251003309	216.496567505	124.936568283	0.79972076792	0.174345158779	-0.691202005634	0.462098433301
Sam Coradetti	20170915	B03	APA 4884	Nicaud CN120	40	Lipid Accumulation			285.075730323	380.685359828	2093.31344027	246.346768097	183.947570599	86.1075790046	0.859279435749	0.204592266382	-0.820599853263	0.711424130084
Sam Coradetti	20170915	B04	APA 4885	Nicaud CN120	40	Lipid Accumulation			239.470147315	336.620298417	2316.38863574	289.365403975	152.277554046	63.211800474	0.856725750175	0.222367274358	-1.00901145876	1.02595297017
Sam Coradetti	20170915	B05	APA 4886	Nicaud CN120	40	Lipid Accumulation			299.00499963	396.317176972	2153.94350758	252.951784293	194.497681417	88.3768144612	0.829022457289	0.203358421389	-0.912224206144	0.846292807499
Sam Coradetti	20170915	B06	APA 4887	Nicaud CN120	40	Lipid Accumulation			284.865096784	377.963551167	2050.7584466	243.962410454	199.48496004	123.95472499	0.813870209692	0.172236568449	-0.477829699177	-0.0444718113781
Sam Coradetti	20170915	B07	APA 4836	Nicaud CN120	40	Lipid Accumulation			267.81928382	349.227882697	2099.60762229	234.240863174	177.963323826	86.9323598504	0.836255237418	0.198138794897	-0.85324939102	0.919083637112
Sam Coradetti	20170915	B08	APA 4837	Nicaud CN120	40	Lipid Accumulation			278.378533645	361.137317237	2123.84665372	264.985911407	179.161447501	82.6851754117	0.868430107301	0.20674257121	-0.843129701161	0.771492210463
Sam Coradetti	20170915	B09	APA 4839	Nicaud CN120	40	Lipid Accumulation			296.875961836	387.380241971	2222.67968652	243.342051197	199.632204761	100.32372412	0.82243081099	0.190660901074	-0.84643643696	0.875287375869
Sam Coradetti	20170915	B10	APA 4841	Nicaud CN120	40	Lipid Accumulation			290.955824288	375.583329882	2184.77986323	239.241339603	190.311651735	84.8616285831	0.832691927166	0.203668644644	-0.977508350465	1.10863247247
Sam Coradetti	20170915	C01	APA 4140	Nicaud CN120	40	Lipid Accumulation			264.457250785	351.793574786	1962.9273858	249.112189209	174.20190747	90.6907375527	0.867605186438	0.197451261039	-0.689220428896	0.444103341275
Sam Coradetti	20170915	C02	APA 4883	Nicaud CN120	40	Lipid Accumulation			280.72748876	301.628131867	2702.72422631	279.638700105	204.86172145	136.040472937	0.779196183227	0.159164048095	-0.440936519042	0.0532927819045
Sam Coradetti	20170915	C03	APA 4884	Nicaud CN120	40	Lipid Accumulation			291.95109862	373.220789866	2133.4850761	247.264607481	186.204928602	82.5405308693	0.871450128738	0.20880004206	-0.878097820303	0.822181381933
Sam Coradetti	20170915	C04	APA 4885	Nicaud CN120	40	Lipid Accumulation			250.340374598	311.518862296	2047.24664812	245.989496997	169.957054125	96.2952280444	0.83401013283	0.189075953239	-0.610786782957	0.167760150944
Sam Coradetti	20170915	C05	APA 4886	Nicaud CN120	40	Lipid Accumulation			272.402499009	357.654811968	1824.8916535	208.78030273	181.432751253	92.7684858725	0.845926183149	0.194529560062	-0.767383820664	0.722067243409
Sam Coradetti	20170915	C06	APA 4887	Nicaud CN120	40	Lipid Accumulation			245.64975935	372.830082125	1778.52677367	227.058020979	163.838610885	89.6752216416	0.871812819163	0.193930045016	-0.60646707334	0.391367272287
Sam Coradetti	20170915	C07	APA 4836	Nicaud CN120	40	Lipid Accumulation			254.586578823	364.076269776	1868.34696964	209.867082928	164.145947806	76.9097378983	0.87206748751	0.20878827856	-0.820938540116	0.777246604729
Sam Coradetti	20170915	C08	APA 4837	Nicaud CN120	40	Lipid Accumulation			249.369056778	354.9522083	1690.56169061	205.319708678	173.396696842	105.388152481	0.842325824781	0.178252275163	-0.504008014039	0.2498690537
Sam Coradetti	20170915	C09	APA 4839	Nicaud CN120	40	Lipid Accumulation			258.835603815	377.969805088	1789.10906767	204.637394959	180.208031006	110.123502752	0.831260068882	0.176987357631	-0.500126873235	0.140261140898
Sam Coradetti	20170915	C10	APA 4841	Nicaud CN120	40	Lipid Accumulation			264.099544158	384.543166271	1819.69549433	204.398515511	177.291045632	94.6372868235	0.852061190634	0.191555086707	-0.700136599372	0.579122519405
